date,price
2024-03-01,64.89999389648438
2024-03-04,65.05000305175781
2024-03-05,65.27999877929688
2024-03-06,65.20999908447266
2024-03-07,65.29000091552734
2024-03-08,65.16000366210938
2024-03-11,65.24500274658203
2024-03-12,65.25
2024-03-14,65.1500015258789
2024-03-15,65.12000274658203
2024-03-18,65.12999725341797
2024-03-19,65.16999816894531
2024-03-20,65.12999725341797
2024-03-21,65.23500061035156
2024-03-22,65.12000274658203
2024-03-25,65.19999694824219
2024-03-25,65.16000366210938
2024-03-26,65.19999694824219
2024-03-27,65.26000213623047
2024-04-16,65.4800033569336
2024-05-09,66.0999984741211
