date,price
2024-03-01,12.510000228881836
2024-03-04,12.4399995803833
2024-03-05,12.760000228881836
2024-03-06,12.5600004196167
2024-03-07,12.670000076293945
2024-03-08,12.609999656677246
2024-03-11,12.550000190734863
2024-03-12,12.40999984741211
2024-03-14,12.430000305175781
2024-03-15,12.430000305175781
2024-03-18,12.46500015258789
2024-03-19,12.579999923706055
2024-03-20,12.569999694824219
2024-03-20,12.670000076293945
2024-03-22,12.930000305175781
2024-03-25,13.119999885559082
2024-03-25,13.239999771118164
2024-03-26,13.4399995803833
2024-03-27,13.520000457763672
2024-04-16,11.520000457763672
2024-05-09,14.510000228881836
