date,price
2024-03-01,5.650000095367432
2024-03-04,5.670000076293945
2024-03-05,5.75
2024-03-06,5.730000019073486
2024-03-07,5.659999847412109
2024-03-08,5.829999923706055
2024-03-11,5.795000076293945
2024-03-12,5.934999942779541
2024-03-14,5.789999961853027
2024-03-15,5.824999809265137
2024-03-18,5.789999961853027
2024-03-19,5.860000133514404
2024-03-20,5.949999809265137
2024-03-20,5.880000114440918
2024-03-22,6.03000020980835
2024-03-25,6.139999866485596
2024-03-25,6.079999923706055
2024-03-26,6.079999923706055
2024-03-27,6.190000057220459
