date,price
2024-03-01,2.0199999809265137
2024-03-04,2.059999942779541
2024-03-05,2.1700000762939453
2024-03-06,2.2100000381469727
2024-03-07,2.1500000953674316
2024-03-08,2.2200000286102295
2024-03-11,2.184999942779541
2024-03-12,2.1600000858306885
2024-03-14,2.140000104904175
2024-03-15,2.0999999046325684
2024-03-18,2.190000057220459
2024-03-19,2.180000066757202
2024-03-20,2.1649999618530273
2024-03-20,2.2300000190734863
2024-03-22,2.265000104904175
2024-03-25,2.299999952316284
2024-03-25,2.319999933242798
