date,price
2024-03-01,1.6399999856948853
2024-03-04,1.684999942779541
2024-03-05,1.6699999570846558
2024-03-06,1.649999976158142
2024-03-07,1.6950000524520874
2024-03-08,1.7200000286102295
2024-03-11,1.6820000410079956
2024-03-12,1.6820000410079956
2024-03-14,1.6549999713897705
2024-03-15,1.6799999475479126
2024-03-18,1.684999942779541
2024-03-19,1.75
2024-03-20,1.7400000095367432
2024-03-21,1.7400000095367432
2024-03-22,1.7300000190734863
2024-03-25,1.7319999933242798
2024-03-25,1.7350000143051147
2024-03-26,1.784999966621399
2024-03-27,1.7699999809265137
