date,price
2024-03-01,12.119999885559082
2024-03-04,12.15999984741211
2024-03-05,12.180000305175781
2024-03-06,12.220000267028809
2024-03-07,11.859999656677246
2024-03-08,11.979999542236328
2024-03-11,11.869999885559082
2024-03-12,11.979999542236328
2024-03-14,11.989999771118164
2024-03-15,11.920000076293945
2024-03-18,11.739999771118164
2024-03-19,11.75
2024-03-20,11.770000457763672
2024-03-21,11.829999923706055
2024-03-22,11.899999618530273
2024-03-25,11.880000114440918
2024-03-25,11.829999923706055
2024-03-26,11.779999732971191
2024-03-27,11.869999885559082
2024-04-16,11.420000076293945
2024-05-09,11.380000114440918
