date,price
2024-03-01,1.5299999713897705
2024-03-04,1.4900000095367432
2024-03-05,1.5049999952316284
2024-03-06,1.5099999904632568
2024-03-07,1.5149999856948853
2024-03-08,1.5299999713897705
2024-03-11,1.5399999618530273
2024-03-12,1.5
2024-03-14,1.684999942779541
2024-03-15,1.7100000381469727
2024-03-18,1.6950000524520874
2024-03-19,1.6449999809265137
2024-03-19,1.6549999713897705
2024-03-20,1.6549999713897705
2024-03-22,1.6699999570846558
2024-03-25,1.600000023841858
2024-03-25,1.6799999475479126
2024-03-26,1.6299999952316284
2024-03-27,1.659999966621399
2024-04-16,1.4900000095367432
2024-05-09,1.5549999475479126
