date,price
2024-03-01,96.30000305175781
2024-03-04,96.18000030517578
2024-03-05,96.12999725341797
2024-03-06,96.30000305175781
2024-03-07,97.04000091552734
2024-03-08,98.05000305175781
2024-03-11,96.80000305175781
2024-03-12,96.55999755859375
2024-03-14,96.5
2024-03-15,95.19999694824219
2024-03-18,95.69999694824219
2024-03-19,96.08000183105469
2024-03-20,96.73999786376953
2024-03-21,97.26000213623047
2024-03-22,97.16000366210938
2024-03-25,97.80000305175781
2024-03-25,97.7699966430664
2024-03-26,97.37999725341797
2024-03-27,97.83000183105469
