date,price
2024-03-01,10.119999885559082
2024-03-04,10.210000038146973
2024-03-05,10.529999732971191
2024-03-06,10.289999961853027
2024-03-07,10.3100004196167
2024-03-08,10.34000015258789
2024-03-11,10.300000190734863
2024-03-12,10.350000381469727
2024-03-14,10.289999961853027
2024-03-15,10.210000038146973
2024-03-18,10.229999542236328
2024-03-19,10.270000457763672
2024-03-20,10.289999961853027
2024-03-21,10.289999961853027
2024-03-22,10.289999961853027
2024-03-25,10.260000228881836
2024-03-25,10.300000190734863
2024-03-26,10.170000076293945
2024-03-27,10.119999885559082
2024-04-16,9.59000015258789
