date,price
2024-03-01,5.0
2024-03-04,5.03000020980835
2024-03-05,5.010000228881836
2024-03-06,4.900000095367432
2024-03-07,4.880000114440918
2024-03-08,4.829999923706055
2024-03-11,4.760000228881836
2024-03-12,4.809999942779541
2024-03-14,4.789999961853027
2024-03-15,4.735000133514404
2024-03-18,4.835000038146973
2024-03-19,4.869999885559082
2024-03-20,4.909999847412109
2024-03-20,4.920000076293945
2024-03-22,4.965000152587891
2024-03-25,4.980000019073486
2024-03-25,4.960000038146973
2024-03-26,4.960000038146973
2024-03-27,5.050000190734863
2024-04-16,4.534999847412109
