date,price
2024-03-01,3.2799999713897705
2024-03-04,3.380000114440918
2024-03-05,3.440000057220459
2024-03-06,3.4100000858306885
2024-03-07,3.4700000286102295
2024-03-08,3.5
2024-03-11,3.3949999809265137
2024-03-12,3.380000114440918
2024-03-14,3.259999990463257
2024-03-15,3.244999885559082
2024-03-18,3.119999885559082
2024-03-19,3.1600000858306885
2024-03-20,3.1700000762939453
2024-03-20,3.2100000381469727
2024-03-22,3.2300000190734863
2024-03-25,3.1700000762939453
2024-03-25,3.1600000858306885
2024-03-26,3.0899999141693115
