date,price
2024-03-01,6.320000171661377
2024-03-04,6.28000020980835
2024-03-05,6.28000020980835
2024-03-06,6.360000133514404
2024-03-07,6.449999809265137
2024-03-08,6.28000020980835
2024-03-11,6.284999847412109
2024-03-12,6.28000020980835
2024-03-14,6.21999979019165
2024-03-15,6.184999942779541
2024-03-18,6.199999809265137
2024-03-19,6.110000133514404
2024-03-20,6.150000095367432
2024-03-20,6.150000095367432
2024-03-22,6.204999923706055
2024-03-25,6.179999828338623
2024-03-25,6.110000133514404
2024-03-26,6.139999866485596
2024-03-27,6.070000171661377
2024-04-16,6.105000019073486
