date,price
2024-03-01,3.590322732925415
2024-03-04,3.6000001430511475
2024-03-05,3.6000001430511475
2024-03-06,3.619999885559082
2024-03-07,3.700000047683716
2024-03-08,3.700000047683716
2024-03-11,3.690000057220459
2024-03-12,3.700000047683716
2024-03-14,3.7200000286102295
2024-03-14,3.7200000286102295
2024-03-18,3.6500000953674316
2024-03-18,3.7100000381469727
2024-03-19,3.700000047683716
2024-03-20,3.700000047683716
2024-03-22,3.75
2024-03-25,3.7100000381469727
2024-03-26,3.7899999618530273
2024-03-27,3.7899999618530273
2024-04-16,3.9700000286102295
2024-05-09,4.050000190734863
