date,price
2024-03-01,7.0
2024-03-04,6.96999979019165
2024-03-05,7.0
2024-03-06,6.980000019073486
2024-03-07,7.0
2024-03-08,7.010000228881836
2024-03-11,7.059999942779541
2024-03-12,7.119999885559082
2024-03-14,7.199999809265137
2024-03-15,7.159999847412109
2024-03-18,7.179999828338623
2024-03-19,7.199999809265137
2024-03-20,7.199999809265137
2024-03-20,7.159999847412109
2024-03-22,7.215000152587891
2024-03-25,7.199999809265137
2024-03-25,7.199999809265137
2024-03-26,7.079999923706055
2024-03-27,7.0
2024-04-16,6.269999980926514
2024-05-09,6.985000133514404
