date,price
2024-03-01,3.609999895095825
2024-03-04,3.609999895095825
2024-03-05,3.630000114440918
2024-03-06,3.609999895095825
2024-03-07,3.6600000858306885
2024-03-08,3.680000066757202
2024-03-11,3.7049999237060547
2024-03-12,3.6600000858306885
2024-03-14,3.509999990463257
2024-03-15,3.4600000381469727
2024-03-18,3.4600000381469727
2024-03-19,3.5250000953674316
2024-03-20,3.575000047683716
2024-03-20,3.5899999141693115
2024-03-22,3.619999885559082
2024-03-25,3.5799999237060547
2024-03-25,3.5399999618530273
2024-03-26,3.5399999618530273
2024-03-27,3.5899999141693115
2024-04-16,3.430000066757202
