date,price
2024-03-01,3.369999885559082
2024-03-04,3.3499999046325684
2024-03-05,3.3399999141693115
2024-03-06,3.380000114440918
2024-03-07,3.390000104904175
2024-03-08,3.4200000762939453
2024-03-11,3.440000057220459
2024-03-12,3.4149999618530273
2024-03-14,3.490000009536743
2024-03-15,3.505000114440918
2024-03-18,3.549999952316284
2024-03-19,3.5399999618530273
2024-03-20,3.549999952316284
2024-03-21,3.559999942779541
2024-03-22,3.575000047683716
2024-03-25,3.559999942779541
2024-03-25,3.559999942779541
