date,price
2024-03-01,6.579999923706055
2024-03-04,6.650000095367432
2024-03-05,6.630000114440918
2024-03-06,6.619999885559082
2024-03-07,6.679999828338623
2024-03-08,6.800000190734863
2024-03-11,6.789999961853027
2024-03-12,6.789999961853027
2024-03-14,6.480000019073486
2024-03-15,6.460000038146973
2024-03-18,6.480000019073486
2024-03-19,6.460000038146973
2024-03-20,6.46999979019165
2024-03-21,6.570000171661377
2024-03-22,6.630000114440918
2024-03-25,6.650000095367432
2024-03-25,6.650000095367432
2024-03-26,6.570000171661377
2024-03-27,6.570000171661377
