date,price
2024-03-01,10.4138765335083
2024-03-04,10.276074409484863
2024-03-05,10.029999732971191
2024-03-06,9.729999542236328
2024-03-07,9.880000114440918
2024-03-08,9.770000457763672
2024-03-11,9.729999542236328
2024-03-12,9.550000190734863
2024-03-14,9.359999656677246
2024-03-15,9.220000267028809
2024-03-18,9.295000076293945
2024-03-19,9.329999923706055
2024-03-20,9.210000038146973
2024-03-20,9.25
2024-03-22,9.255000114440918
2024-03-25,9.1899995803833
2024-03-25,9.210000038146973
2024-03-26,9.130000114440918
2024-03-27,9.430000305175781
2024-04-16,10.09000015258789
