date,price
2024-03-01,2.1600000858306885
2024-03-04,2.1700000762939453
2024-03-05,2.1500000953674316
2024-03-06,2.140000104904175
2024-03-07,2.1600000858306885
2024-03-08,2.180000066757202
2024-03-11,2.1600000858306885
2024-03-12,2.1549999713897705
2024-03-14,2.1600000858306885
2024-03-15,2.1500000953674316
2024-03-18,2.1600000858306885
2024-03-19,2.174999952316284
2024-03-20,2.1649999618530273
2024-03-20,2.140000104904175
2024-03-22,2.2249999046325684
2024-03-25,2.234999895095825
2024-03-25,2.2799999713897705
