date,price
2024-03-01,7.880000114440918
2024-03-04,7.880000114440918
2024-03-05,7.820000171661377
2024-03-06,7.940000057220459
2024-03-07,8.020000457763672
2024-03-08,8.100000381469727
2024-03-11,8.074999809265137
2024-03-12,8.0600004196167
2024-03-14,8.109999656677246
2024-03-15,8.154999732971191
2024-03-18,8.180000305175781
2024-03-19,8.300000190734863
2024-03-20,8.28499984741211
2024-03-21,8.369999885559082
2024-03-22,8.225000381469727
2024-03-25,8.220000267028809
2024-03-25,8.270000457763672
2024-03-26,8.34000015258789
2024-03-27,8.289999961853027
2024-04-16,8.210000038146973
2024-05-09,8.65999984741211
