date,price
2024-03-01,8.260000228881836
2024-03-04,8.319999694824219
2024-03-05,8.579999923706055
2024-03-06,8.600000381469727
2024-03-07,8.729999542236328
2024-03-08,8.819999694824219
2024-03-11,8.850000381469727
2024-03-12,8.869999885559082
2024-03-14,8.359999656677246
2024-03-15,8.529999732971191
2024-03-18,8.449999809265137
2024-03-19,8.630000114440918
2024-03-20,8.579999923706055
2024-03-21,8.619999885559082
2024-03-22,8.59000015258789
2024-03-25,8.619999885559082
2024-03-25,8.5600004196167
2024-03-26,8.460000038146973
2024-03-27,8.25
