date,price
2024-03-01,1.09499990940094
2024-03-04,1.059999942779541
2024-03-05,1.034999966621399
2024-03-06,1.0099999904632568
2024-03-07,0.9950000047683716
2024-03-08,0.9599999785423279
2024-03-11,0.9399999976158142
2024-03-12,0.9449999928474426
2024-03-14,0.9599999785423279
2024-03-15,0.949999988079071
2024-03-18,0.9900000095367432
2024-03-18,1.0049999952316284
2024-03-20,1.0700000524520874
2024-03-20,1.0449999570846558
2024-03-22,1.0449999570846558
2024-03-25,1.0750000476837158
2024-03-25,1.1100000143051147
2024-03-26,1.0800000429153442
2024-03-27,1.059999942779541
2024-04-16,0.9850000143051147
2024-05-09,0.9419999718666077
