date,price
2024-03-01,8.5600004196167
2024-03-04,8.470000267028809
2024-03-05,8.239999771118164
2024-03-06,7.440000057220459
2024-03-07,7.5
2024-03-08,7.610000133514404
2024-03-11,7.320000171661377
