date,price
2024-03-01,39.281978607177734
2024-03-04,39.500762939453125
2024-03-05,41.17148971557617
2024-03-06,40.186954498291016
2024-03-07,41.46983337402344
2024-03-08,41.439998626708984
2024-03-11,40.51499938964844
2024-03-12,40.38999938964844
2024-03-14,41.33000183105469
2024-03-15,41.18000030517578
2024-03-18,40.709999084472656
2024-03-19,40.97999954223633
2024-03-20,41.72999954223633
2024-03-20,41.08000183105469
2024-03-22,41.11000061035156
2024-03-25,41.63999938964844
2024-03-25,41.310001373291016
2024-03-26,39.619998931884766
2024-03-27,40.58000183105469
