date,price
2024-03-01,5.110000133514404
2024-03-04,5.090000152587891
2024-03-05,5.019999980926514
2024-03-06,5.079999923706055
2024-03-07,5.070000171661377
2024-03-08,5.190000057220459
2024-03-11,5.144999980926514
2024-03-12,5.175000190734863
2024-03-14,5.159999847412109
2024-03-15,5.110000133514404
2024-03-18,5.070000171661377
2024-03-19,5.099999904632568
2024-03-20,5.159999847412109
2024-03-20,5.159999847412109
2024-03-22,5.179999828338623
2024-03-25,5.195000171661377
2024-03-25,5.139999866485596
2024-03-26,5.170000076293945
