date,price
2024-03-01,8.300000190734863
2024-03-04,8.15999984741211
2024-03-05,7.730000019073486
2024-03-06,7.619999885559082
2024-03-07,7.75
2024-03-08,7.820000171661377
2024-03-11,7.670000076293945
2024-03-12,7.71999979019165
2024-03-14,7.789999961853027
2024-03-15,7.5
2024-03-18,7.559999942779541
2024-03-19,7.664999961853027
2024-03-20,7.579999923706055
2024-03-20,7.579999923706055
2024-03-22,7.349999904632568
2024-03-25,7.170000076293945
2024-03-25,7.119999885559082
2024-03-26,6.96999979019165
2024-03-27,6.900000095367432
2024-04-16,7.34499979019165
