date,price
2024-03-01,5.78000020980835
2024-03-04,5.820000171661377
2024-03-05,5.789999961853027
2024-03-06,5.789999961853027
2024-03-07,5.769999980926514
2024-03-08,5.789999961853027
2024-03-11,5.800000190734863
2024-03-12,5.789999961853027
2024-03-14,5.920000076293945
2024-03-15,5.929999828338623
2024-03-18,5.900000095367432
2024-03-19,5.920000076293945
2024-03-20,5.909999847412109
2024-03-21,5.929999828338623
2024-03-22,5.960000038146973
2024-03-25,5.989999771118164
2024-03-25,5.949999809265137
2024-03-26,5.949999809265137
