date,price
2024-03-01,1.815000057220459
2024-03-04,1.9249999523162842
2024-03-05,2.0299999713897705
2024-03-06,1.9700000286102295
2024-03-07,2.0199999809265137
2024-03-08,2.009999990463257
2024-03-11,1.965000033378601
2024-03-12,1.975000023841858
2024-03-14,1.940000057220459
2024-03-15,1.8849999904632568
2024-03-18,1.8700000047683716
2024-03-19,1.8600000143051147
2024-03-20,1.8220000267028809
2024-03-20,1.809999942779541
2024-03-22,1.8450000286102295
2024-03-25,1.8450000286102295
2024-03-25,1.8650000095367432
2024-03-26,1.9199999570846558
2024-03-27,1.9450000524520874
2024-04-16,2.1649999618530273
2024-05-09,2.0950000286102295
