date,price
2024-03-01,4.690000057220459
2024-03-04,4.710000038146973
2024-03-05,4.75
2024-03-06,4.679999828338623
2024-03-07,4.710000038146973
2024-03-08,4.75
2024-03-11,4.699999809265137
