date,price
2024-03-01,6.005000114440918
2024-03-04,5.920000076293945
2024-03-05,5.960000038146973
2024-03-06,6.059999942779541
2024-03-07,6.019999980926514
2024-03-08,5.840000152587891
2024-03-11,5.949999809265137
2024-03-12,5.929999828338623
2024-03-14,5.820000171661377
2024-03-15,5.889999866485596
2024-03-18,5.96999979019165
2024-03-19,5.909999847412109
2024-03-20,5.820000171661377
2024-03-21,5.639999866485596
2024-03-22,5.619999885559082
2024-03-25,5.670000076293945
2024-03-25,5.670000076293945
2024-03-26,5.690000057220459
2024-03-27,5.699999809265137
2024-04-16,6.170000076293945
2024-05-09,5.809999942779541
