date,price
2024-03-01,2.9600000381469727
2024-03-04,3.0899999141693115
2024-03-05,3.200000047683716
2024-03-06,3.200000047683716
2024-03-07,3.2899999618530273
2024-03-08,3.3299999237060547
2024-03-11,3.234999895095825
2024-03-12,3.305000066757202
2024-03-14,3.380000114440918
2024-03-15,3.2699999809265137
2024-03-18,3.319999933242798
2024-03-19,3.365000009536743
2024-03-20,3.3499999046325684
2024-03-21,3.440000057220459
2024-03-22,3.430000066757202
2024-03-25,3.4100000858306885
2024-03-25,3.4800000190734863
2024-03-26,3.5
