date,price
2024-03-01,1.5449999570846558
2024-03-04,1.600000023841858
2024-03-05,1.5850000381469727
2024-03-06,1.5199999809265137
2024-03-07,1.5700000524520874
2024-03-08,1.5549999475479126
2024-03-11,1.4800000190734863
2024-03-12,1.6119999885559082
2024-03-14,1.659999966621399
2024-03-15,1.6549999713897705
2024-03-18,1.684999942779541
2024-03-19,1.7920000553131104
2024-03-20,1.7999999523162842
2024-03-21,1.9249999523162842
2024-03-22,1.8969999551773071
2024-03-25,1.8450000286102295
2024-03-25,1.8350000381469727
2024-03-26,1.850000023841858
