date,price
2024-03-01,3.319999933242798
2024-03-04,3.25
2024-03-05,3.200000047683716
2024-03-06,3.2200000286102295
2024-03-07,3.2200000286102295
2024-03-08,3.309999942779541
2024-03-11,3.2899999618530273
2024-03-12,3.359999895095825
2024-03-14,3.259999990463257
2024-03-15,3.194999933242798
2024-03-18,3.194999933242798
2024-03-19,3.2100000381469727
2024-03-20,3.240000009536743
2024-03-21,3.2899999618530273
2024-03-22,3.255000114440918
2024-03-25,3.259999990463257
2024-03-25,3.259999990463257
2024-03-26,3.240000009536743
