date,price
2024-03-01,7.940000057220459
2024-03-04,8.0
2024-03-05,9.0
2024-03-06,8.460000038146973
2024-03-07,8.739999771118164
2024-03-08,8.489999771118164
2024-03-11,8.75
2024-03-12,8.699999809265137
2024-03-14,8.460000038146973
2024-03-15,8.335000038146973
2024-03-18,8.399999618530273
2024-03-19,8.390000343322754
2024-03-20,8.319999694824219
2024-03-20,8.199999809265137
2024-03-22,8.619999885559082
2024-03-25,8.449999809265137
2024-03-25,8.479999542236328
2024-03-26,8.4399995803833
2024-03-27,8.3100004196167
2024-04-16,7.679999828338623
