date,price
2024-03-01,53.79999923706055
2024-03-04,54.31999969482422
2024-03-05,54.40999984741211
2024-03-06,53.86000061035156
2024-03-07,53.5099983215332
2024-03-08,54.130001068115234
2024-03-11,53.439998626708984
2024-03-12,53.439998626708984
2024-03-14,53.9900016784668
2024-03-15,54.150001525878906
2024-03-18,53.869998931884766
2024-03-19,54.04999923706055
2024-03-20,54.5
2024-03-21,54.70000076293945
2024-03-22,54.91999816894531
2024-03-25,55.189998626708984
2024-03-25,55.06999969482422
2024-03-26,54.849998474121094
2024-03-27,54.849998474121094
2024-04-16,53.77000045776367
2024-05-09,53.970001220703125
