date,price
2024-03-01,2.7699999809265137
2024-03-04,2.7699999809265137
2024-03-05,2.859999895095825
2024-03-06,2.7300000190734863
2024-03-07,2.740000009536743
2024-03-08,2.8299999237060547
2024-03-11,2.819999933242798
2024-03-12,2.8450000286102295
2024-03-14,2.8299999237060547
2024-03-15,2.7200000286102295
2024-03-18,2.765000104904175
2024-03-19,2.759999990463257
2024-03-20,2.694999933242798
2024-03-20,2.680000066757202
2024-03-22,2.7100000381469727
2024-03-25,2.6700000762939453
2024-03-25,2.680000066757202
2024-03-26,2.7100000381469727
2024-03-27,2.740000009536743
2024-04-16,2.825000047683716
