date,price
2024-03-01,1.3350000381469727
2024-03-04,1.340000033378601
2024-03-05,1.3350000381469727
2024-03-06,1.350000023841858
2024-03-07,1.3350000381469727
2024-03-08,1.284999966621399
2024-03-11,1.2699999809265137
2024-03-12,1.2999999523162842
2024-03-14,1.2999999523162842
2024-03-14,1.2999999523162842
2024-03-18,1.2799999713897705
2024-03-19,1.2999999523162842
2024-03-20,1.2999999523162842
2024-03-20,1.3300000429153442
2024-03-22,1.3450000286102295
2024-03-25,1.3200000524520874
2024-03-25,1.350000023841858
