date,price
2024-03-01,9.170000076293945
2024-03-04,9.109999656677246
2024-03-05,9.380000114440918
2024-03-06,9.40999984741211
2024-03-07,9.479999542236328
2024-03-08,9.289999961853027
2024-03-11,8.890000343322754
2024-03-12,8.789999961853027
2024-03-14,8.890000343322754
2024-03-15,8.770000457763672
2024-03-18,8.829999923706055
2024-03-19,9.1899995803833
2024-03-20,9.1899995803833
2024-03-21,8.989999771118164
2024-03-22,8.819999694824219
2024-03-25,8.930000305175781
2024-03-25,8.930000305175781
2024-03-26,9.289999961853027
2024-03-27,9.319999694824219
