date,price
2024-03-01,11.289999961853027
2024-03-04,11.300000190734863
2024-03-05,11.40999984741211
2024-03-06,11.289999961853027
2024-03-07,11.550000190734863
2024-03-08,11.680000305175781
2024-03-11,11.640000343322754
2024-03-12,11.75
2024-03-14,12.470000267028809
2024-03-15,12.449999809265137
2024-03-18,12.819999694824219
2024-03-19,12.729999542236328
2024-03-20,12.600000381469727
2024-03-21,12.800000190734863
2024-03-22,12.869999885559082
2024-03-25,12.880000114440918
2024-03-25,12.960000038146973
2024-03-26,12.699999809265137
2024-03-27,12.720000267028809
2024-04-16,14.3100004196167
