date,price
2024-03-01,3.6360085010528564
2024-03-04,3.518401622772217
2024-03-05,3.49880051612854
2024-03-06,3.488999843597412
2024-03-07,3.5
2024-03-08,3.4800000190734863
2024-03-11,3.4200000762939453
2024-03-12,3.434999942779541
2024-03-14,3.4700000286102295
2024-03-15,3.484999895095825
2024-03-18,3.505000114440918
2024-03-19,3.505000114440918
2024-03-20,3.5199999809265137
2024-03-20,3.5399999618530273
2024-03-22,3.5999999046325684
