date,price
2024-03-01,42.130001068115234
2024-03-04,42.61000061035156
2024-03-05,42.380001068115234
2024-03-06,41.77000045776367
2024-03-07,41.349998474121094
2024-03-08,41.790000915527344
2024-03-11,41.2599983215332
2024-03-12,41.31999969482422
2024-03-14,41.560001373291016
2024-03-15,41.5
2024-03-18,41.25
2024-03-19,41.52000045776367
2024-03-20,41.88999938964844
2024-03-21,42.119998931884766
2024-03-22,42.349998474121094
2024-03-25,42.66999816894531
2024-03-25,42.59000015258789
2024-03-26,42.45000076293945
2024-03-27,42.4900016784668
2024-04-16,41.779998779296875
2024-05-09,41.63999938964844
