date,price
2024-03-01,1.8300000429153442
2024-03-04,1.7649999856948853
2024-03-05,1.7999999523162842
2024-03-06,1.8200000524520874
2024-03-07,1.840000033378601
2024-03-08,1.815000057220459
2024-03-11,1.7899999618530273
2024-03-12,1.7649999856948853
2024-03-14,1.774999976158142
2024-03-15,1.7649999856948853
2024-03-18,1.7769999504089355
2024-03-19,1.75
2024-03-20,1.7300000190734863
2024-03-20,1.7549999952316284
2024-03-22,1.7799999713897705
2024-03-25,1.7350000143051147
2024-03-25,1.7649999856948853
2024-03-26,1.7599999904632568
2024-03-27,1.7599999904632568
2024-04-16,1.6399999856948853
