date,price
2024-03-01,4.880000114440918
2024-03-04,5.079999923706055
2024-03-05,5.090000152587891
2024-03-06,4.809999942779541
2024-03-07,4.789999961853027
2024-03-08,4.809999942779541
2024-03-11,5.070000171661377
2024-03-12,5.03000020980835
2024-03-14,5.119999885559082
2024-03-15,4.929999828338623
2024-03-18,5.059999942779541
2024-03-19,4.929999828338623
2024-03-20,4.659999847412109
2024-03-21,5.210000038146973
2024-03-22,5.309999942779541
2024-03-25,5.400000095367432
2024-03-25,5.360000133514404
2024-03-26,5.630000114440918
2024-03-27,5.590000152587891
2024-04-16,4.360000133514404
2024-05-09,4.53000020980835
