date,price
2024-03-01,1.4173301458358765
2024-03-04,1.4757766723632812
2024-03-05,1.5049998760223389
2024-03-06,1.5049998760223389
2024-03-07,1.5
2024-03-08,1.5099999904632568
2024-03-11,1.5149999856948853
2024-03-12,1.5299999713897705
2024-03-14,1.534999966621399
2024-03-15,1.5199999809265137
2024-03-18,1.5299999713897705
2024-03-19,1.5149999856948853
2024-03-20,1.524999976158142
2024-03-21,1.534999966621399
2024-03-22,1.6150000095367432
2024-03-25,1.6050000190734863
2024-03-25,1.625
2024-03-26,1.6349999904632568
2024-03-27,1.649999976158142
2024-04-16,1.5549999475479126
2024-05-09,1.4700000286102295
