date,price
2024-03-01,3.4000000953674316
2024-03-04,3.440000057220459
2024-03-05,3.450000047683716
2024-03-06,3.4800000190734863
2024-03-07,3.5
2024-03-08,3.4800000190734863
2024-03-11,3.4649999141693115
2024-03-12,3.4749999046325684
2024-03-14,3.509999990463257
2024-03-15,3.555000066757202
2024-03-18,3.549999952316284
2024-03-19,3.6700000762939453
2024-03-20,3.7149999141693115
2024-03-21,3.75
2024-03-22,3.809999942779541
2024-03-25,3.9000000953674316
2024-03-25,3.9200000762939453
2024-03-26,3.876500129699707
2024-03-27,nan
