date,price
2024-03-01,1.965000033378601
2024-03-04,1.9850000143051147
2024-03-05,1.9950000047683716
2024-03-06,2.009999990463257
2024-03-07,2.0299999713897705
2024-03-08,2.0799999237060547
2024-03-11,2.0799999237060547
2024-03-12,2.0799999237060547
2024-03-14,2.0799999237060547
2024-03-15,2.069999933242798
2024-03-18,2.069999933242798
2024-03-19,2.0850000381469727
2024-03-20,2.0850000381469727
2024-03-20,2.059999942779541
2024-03-22,2.115000009536743
2024-03-25,2.0999999046325684
2024-03-25,2.109999895095825
2024-03-26,2.0999999046325684
2024-03-27,2.0999999046325684
2024-04-16,1.8849999904632568
