date,price
2024-03-01,4.940000057220459
2024-03-04,4.789999961853027
2024-03-05,4.840000152587891
2024-03-06,4.800000190734863
2024-03-07,4.909999847412109
2024-03-08,4.980000019073486
2024-03-11,4.840000152587891
2024-03-12,4.869999885559082
2024-03-14,4.539999961853027
2024-03-15,4.550000190734863
2024-03-18,4.570000171661377
2024-03-19,4.619999885559082
2024-03-20,4.599999904632568
2024-03-20,4.599999904632568
