date,price
2024-03-01,14.510000228881836
2024-03-04,14.489999771118164
2024-03-05,14.670000076293945
2024-03-06,14.5
2024-03-07,15.220000267028809
2024-03-08,15.109999656677246
2024-03-11,14.90999984741211
2024-03-12,14.699999809265137
2024-03-14,15.390000343322754
2024-03-15,15.229999542236328
2024-03-18,15.010000228881836
2024-03-19,15.220000267028809
2024-03-20,15.09000015258789
2024-03-20,14.9399995803833
2024-03-22,14.630000114440918
2024-03-25,14.359999656677246
2024-03-25,14.920000076293945
2024-03-26,14.930000305175781
2024-03-27,14.819999694824219
2024-04-16,13.640000343322754
