date,price
2024-03-01,1.649999976158142
2024-03-04,1.6649999618530273
2024-03-05,1.6349999904632568
2024-03-06,1.6299999952316284
2024-03-07,1.6050000190734863
2024-03-08,1.6449999809265137
2024-03-11,1.659999966621399
2024-03-12,1.649999976158142
2024-03-14,1.6200000047683716
2024-03-15,1.6369999647140503
2024-03-18,1.6150000095367432
2024-03-18,1.6200000047683716
2024-03-20,1.6299999952316284
2024-03-20,1.6799999475479126
2024-03-22,1.7050000429153442
2024-03-25,1.7400000095367432
2024-03-25,1.7649999856948853
2024-03-26,1.7649999856948853
2024-03-27,1.774999976158142
2024-04-16,1.6449999809265137
